match_id,competition_name,season,date,time,home_team_id,away_team_id,home_goals,away_goals,home_shots,away_shots,home_sot,away_sot,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,venue,referee,goal_difference,total_goals,total_cards,home_shot_accuracy,away_shot_accuracy,result
586,Premier League,2022-23,2023-04-03,20:00:00,31,29,1.0,1.0,15.0,8.0,6.0,2.0,10.0,14.0,3.0,3.0,0.0,3.0,1.0,1.0,,D Coote,0.0,2.0,5.0,40.0,25.0,D
587,Premier League,2022-23,2023-04-04,19:45:00,23,36,0.0,2.0,14.0,16.0,3.0,6.0,11.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,,D Bond,-2.0,2.0,2.0,21.428571428571427,37.5,A
588,Premier League,2022-23,2023-04-04,19:45:00,25,28,2.0,1.0,21.0,13.0,6.0,1.0,11.0,13.0,11.0,4.0,1.0,4.0,0.0,0.0,,R Jones,1.0,3.0,5.0,28.57142857142857,7.6923076923076925,H
589,Premier League,2022-23,2023-04-04,19:45:00,33,24,1.0,2.0,9.0,15.0,4.0,5.0,10.0,14.0,4.0,8.0,2.0,0.0,1.0,0.0,,G Scott,-1.0,3.0,3.0,44.44444444444444,33.33333333333333,A
590,Premier League,2022-23,2023-04-04,20:00:00,32,22,0.0,0.0,12.0,7.0,3.0,4.0,6.0,17.0,3.0,5.0,1.0,4.0,0.0,0.0,,A Taylor,0.0,0.0,5.0,25.0,57.14285714285714,D
591,Premier League,2022-23,2023-04-05,20:00:00,35,34,1.0,0.0,18.0,6.0,3.0,1.0,8.0,13.0,12.0,3.0,3.0,2.0,0.0,0.0,,J Brooks,1.0,1.0,5.0,16.666666666666664,16.666666666666664,H
592,Premier League,2022-23,2023-04-05,20:00:00,37,27,1.0,5.0,7.0,15.0,2.0,8.0,11.0,12.0,7.0,6.0,2.0,1.0,0.0,0.0,,C Pawson,-4.0,6.0,3.0,28.57142857142857,53.333333333333336,A
593,Premier League,2022-23,2023-04-08,12:30:00,35,31,2.0,0.0,29.0,15.0,11.0,1.0,10.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,,M Oliver,2.0,2.0,0.0,37.93103448275862,6.666666666666667,H
594,Premier League,2022-23,2023-04-08,15:00:00,24,28,2.0,0.0,8.0,6.0,3.0,2.0,7.0,17.0,1.0,8.0,3.0,4.0,0.0,0.0,,A Taylor,2.0,2.0,7.0,37.5,33.33333333333333,H
595,Premier League,2022-23,2023-04-08,15:00:00,34,27,1.0,2.0,12.0,10.0,6.0,4.0,10.0,15.0,6.0,5.0,0.0,0.0,0.0,0.0,,C Kavanagh,-1.0,3.0,0.0,50.0,40.0,A
596,Premier League,2022-23,2023-04-08,15:00:00,21,37,0.0,1.0,16.0,9.0,3.0,5.0,10.0,12.0,11.0,4.0,1.0,1.0,0.0,0.0,,J Gillett,-1.0,1.0,2.0,18.75,55.55555555555556,A
597,Premier League,2022-23,2023-04-08,15:00:00,33,23,0.0,1.0,14.0,19.0,4.0,7.0,10.0,13.0,6.0,6.0,0.0,3.0,0.0,0.0,,D Coote,-1.0,1.0,3.0,28.57142857142857,36.84210526315789,A
598,Premier League,2022-23,2023-04-08,15:00:00,29,36,2.0,1.0,9.0,17.0,3.0,4.0,15.0,15.0,3.0,7.0,3.0,1.0,0.0,0.0,,S Attwell,1.0,3.0,4.0,33.33333333333333,23.52941176470588,H
599,Premier League,2022-23,2023-04-08,15:00:00,26,32,1.0,0.0,9.0,13.0,4.0,1.0,14.0,10.0,8.0,8.0,2.0,5.0,0.0,0.0,,P Bankes,1.0,1.0,7.0,44.44444444444444,7.6923076923076925,H
600,Premier League,2022-23,2023-04-08,17:30:00,30,38,1.0,4.0,4.0,13.0,1.0,8.0,6.0,10.0,0.0,10.0,0.0,2.0,0.0,0.0,,R Jones,-3.0,5.0,2.0,25.0,61.53846153846154,A
601,Premier League,2022-23,2023-04-09,14:00:00,25,19,1.0,5.0,11.0,16.0,7.0,8.0,11.0,8.0,2.0,4.0,3.0,1.0,0.0,0.0,,S Hooper,-4.0,6.0,4.0,63.63636363636363,50.0,A
602,Premier League,2022-23,2023-04-09,16:30:00,22,20,2.0,2.0,21.0,9.0,6.0,5.0,11.0,11.0,5.0,4.0,4.0,4.0,0.0,0.0,,P Tierney,0.0,4.0,8.0,28.57142857142857,55.55555555555556,D
603,Premier League,2022-23,2023-04-15,12:30:00,24,27,3.0,0.0,16.0,8.0,6.0,2.0,13.0,15.0,7.0,2.0,1.0,1.0,0.0,0.0,,J Brooks,3.0,3.0,2.0,37.5,25.0,H
604,Premier League,2022-23,2023-04-15,15:00:00,32,36,1.0,2.0,8.0,26.0,2.0,10.0,11.0,11.0,2.0,8.0,2.0,2.0,0.0,0.0,,R Jones,-1.0,3.0,4.0,25.0,38.46153846153847,A
605,Premier League,2022-23,2023-04-15,15:00:00,31,21,1.0,3.0,15.0,21.0,7.0,7.0,10.0,6.0,4.0,8.0,3.0,2.0,0.0,0.0,,A Taylor,-2.0,4.0,5.0,46.666666666666664,33.33333333333333,A
606,Premier League,2022-23,2023-04-15,15:00:00,30,19,0.0,2.0,11.0,9.0,4.0,2.0,6.0,13.0,6.0,2.0,3.0,1.0,0.0,0.0,,M Oliver,-2.0,2.0,4.0,36.36363636363637,22.22222222222222,A
607,Premier League,2022-23,2023-04-15,15:00:00,29,23,2.0,3.0,24.0,6.0,8.0,6.0,8.0,9.0,8.0,1.0,1.0,2.0,0.0,0.0,,A Madley,-1.0,5.0,3.0,33.33333333333333,100.0,A
608,Premier League,2022-23,2023-04-15,15:00:00,26,34,2.0,0.0,11.0,10.0,9.0,3.0,12.0,8.0,5.0,2.0,1.0,1.0,0.0,0.0,,P Tierney,2.0,2.0,2.0,81.81818181818183,30.0,H
609,Premier League,2022-23,2023-04-15,17:30:00,38,33,3.0,1.0,12.0,10.0,4.0,4.0,8.0,8.0,6.0,2.0,1.0,1.0,0.0,0.0,,D England,2.0,4.0,2.0,33.33333333333333,40.0,H
610,Premier League,2022-23,2023-04-16,14:00:00,37,20,2.0,2.0,16.0,11.0,3.0,5.0,11.0,8.0,7.0,2.0,1.0,2.0,0.0,0.0,,D Coote,0.0,4.0,3.0,18.75,45.45454545454545,D
611,Premier League,2022-23,2023-04-16,16:30:00,28,35,0.0,2.0,6.0,22.0,0.0,8.0,9.0,9.0,4.0,9.0,2.0,2.0,0.0,0.0,,S Hooper,-2.0,2.0,4.0,0.0,36.36363636363637,A
612,Premier League,2022-23,2023-04-17,20:00:00,25,22,1.0,6.0,13.0,13.0,3.0,7.0,6.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,,C Pawson,-5.0,7.0,1.0,23.076923076923077,53.84615384615385,A
613,Premier League,2022-23,2023-04-21,20:00:00,20,30,3.0,3.0,25.0,8.0,6.0,6.0,10.0,14.0,7.0,2.0,1.0,5.0,0.0,0.0,,S Hooper,0.0,6.0,6.0,24.0,75.0,D
614,Premier League,2022-23,2023-04-22,12:30:00,21,25,2.0,1.0,12.0,10.0,5.0,2.0,10.0,15.0,8.0,6.0,1.0,4.0,0.0,0.0,,P Bankes,1.0,3.0,5.0,41.66666666666667,20.0,H
615,Premier League,2022-23,2023-04-22,15:00:00,34,24,1.0,1.0,6.0,14.0,5.0,2.0,12.0,8.0,8.0,4.0,3.0,2.0,0.0,0.0,,M Salisbury,0.0,2.0,5.0,83.33333333333334,14.285714285714285,D
616,Premier League,2022-23,2023-04-22,15:00:00,19,31,0.0,0.0,12.0,10.0,2.0,5.0,12.0,14.0,8.0,1.0,1.0,1.0,0.0,1.0,,J Brooks,0.0,0.0,3.0,16.666666666666664,50.0,D
617,Premier League,2022-23,2023-04-22,15:00:00,33,26,2.0,1.0,15.0,16.0,8.0,3.0,17.0,16.0,1.0,7.0,1.0,3.0,0.0,0.0,,A Madley,1.0,3.0,4.0,53.333333333333336,18.75,H
618,Premier League,2022-23,2023-04-22,15:00:00,22,28,3.0,2.0,18.0,11.0,6.0,5.0,9.0,12.0,9.0,3.0,0.0,1.0,0.0,0.0,,M Oliver,1.0,5.0,1.0,33.33333333333333,45.45454545454545,H
619,Premier League,2022-23,2023-04-23,14:00:00,23,37,0.0,4.0,17.0,18.0,5.0,10.0,7.0,8.0,8.0,5.0,1.0,2.0,0.0,0.0,,A Taylor,-4.0,4.0,3.0,29.411764705882355,55.55555555555556,A
620,Premier League,2022-23,2023-04-23,14:00:00,27,29,6.0,1.0,25.0,11.0,8.0,3.0,7.0,13.0,9.0,3.0,0.0,3.0,0.0,0.0,,D Coote,5.0,7.0,3.0,32.0,27.27272727272727,H
621,Premier League,2022-23,2023-04-25,19:30:00,26,19,2.0,0.0,9.0,14.0,3.0,4.0,13.0,14.0,6.0,11.0,5.0,4.0,0.0,0.0,,R Jones,2.0,2.0,9.0,33.33333333333333,28.57142857142857,H
622,Premier League,2022-23,2023-04-25,19:45:00,24,21,1.0,0.0,14.0,1.0,3.0,0.0,6.0,18.0,8.0,2.0,3.0,2.0,0.0,0.0,,T Bramall,1.0,1.0,5.0,21.428571428571427,0.0,H
623,Premier League,2022-23,2023-04-25,20:00:00,25,33,1.0,1.0,13.0,15.0,3.0,3.0,14.0,15.0,3.0,6.0,4.0,2.0,0.0,0.0,,P Tierney,0.0,2.0,6.0,23.076923076923077,20.0,D
624,Premier League,2022-23,2023-04-26,19:30:00,28,36,3.0,1.0,12.0,17.0,5.0,7.0,7.0,8.0,2.0,7.0,2.0,0.0,0.0,0.0,,J Gillett,2.0,4.0,2.0,41.66666666666667,41.17647058823529,H
625,Premier League,2022-23,2023-04-26,19:45:00,32,34,0.0,2.0,15.0,7.0,4.0,1.0,5.0,13.0,5.0,2.0,1.0,2.0,0.0,0.0,,A Madley,-2.0,2.0,3.0,26.666666666666668,14.285714285714285,A
626,Premier League,2022-23,2023-04-26,19:45:00,37,22,1.0,2.0,7.0,20.0,2.0,4.0,6.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,,C Kavanagh,-1.0,3.0,0.0,28.57142857142857,20.0,A
627,Premier League,2022-23,2023-04-26,20:00:00,38,20,4.0,1.0,14.0,8.0,9.0,2.0,13.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0,,M Oliver,3.0,5.0,4.0,64.28571428571429,25.0,H
628,Premier League,2022-23,2023-04-27,19:45:00,31,27,1.0,4.0,13.0,15.0,5.0,8.0,8.0,6.0,3.0,14.0,2.0,1.0,0.0,0.0,,A Marriner,-3.0,5.0,3.0,38.46153846153847,53.333333333333336,A
629,Premier League,2022-23,2023-04-27,19:45:00,30,23,0.0,1.0,11.0,16.0,2.0,2.0,9.0,11.0,6.0,4.0,0.0,3.0,0.0,0.0,,D England,-1.0,1.0,3.0,18.181818181818183,12.5,A
630,Premier League,2022-23,2023-04-27,20:15:00,29,35,2.0,2.0,18.0,17.0,7.0,8.0,8.0,7.0,6.0,8.0,1.0,2.0,0.0,0.0,,A Taylor,0.0,4.0,3.0,38.88888888888889,47.05882352941176,D
631,Premier League,2022-23,2023-04-29,12:30:00,19,37,4.0,3.0,16.0,8.0,6.0,4.0,9.0,17.0,8.0,5.0,1.0,2.0,0.0,0.0,,C Pawson,1.0,7.0,3.0,37.5,50.0,H
632,Premier League,2022-23,2023-04-29,15:00:00,34,28,2.0,1.0,14.0,5.0,8.0,3.0,6.0,13.0,6.0,0.0,1.0,2.0,0.0,0.0,,P Bankes,1.0,3.0,3.0,57.14285714285714,60.0,H
633,Premier League,2022-23,2023-04-29,15:00:00,36,26,6.0,0.0,22.0,10.0,8.0,2.0,14.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0,,D Coote,6.0,6.0,2.0,36.36363636363637,20.0,H
634,Premier League,2022-23,2023-04-30,14:00:00,23,25,4.0,1.0,12.0,15.0,7.0,6.0,12.0,14.0,2.0,6.0,1.0,0.0,0.0,0.0,,C Kavanagh,3.0,5.0,1.0,58.333333333333336,40.0,H
635,Premier League,2022-23,2023-04-30,14:00:00,21,38,1.0,2.0,4.0,12.0,1.0,9.0,9.0,10.0,2.0,5.0,1.0,3.0,0.0,0.0,,S Hooper,-1.0,3.0,4.0,25.0,75.0,A
636,Premier League,2022-23,2023-04-30,14:00:00,35,24,1.0,0.0,14.0,7.0,6.0,1.0,16.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,,J Gillett,1.0,1.0,2.0,42.857142857142854,14.285714285714285,H
637,Premier League,2022-23,2023-04-30,14:00:00,27,30,3.0,1.0,22.0,4.0,5.0,3.0,7.0,10.0,11.0,2.0,1.0,4.0,0.0,0.0,,A Taylor,2.0,4.0,5.0,22.727272727272727,75.0,H
638,Premier League,2022-23,2023-04-30,16:30:00,22,29,4.0,3.0,12.0,10.0,4.0,7.0,12.0,6.0,5.0,2.0,3.0,2.0,0.0,0.0,,P Tierney,1.0,7.0,5.0,33.33333333333333,70.0,H
639,Premier League,2022-23,2023-05-01,20:00:00,33,31,2.0,2.0,15.0,23.0,6.0,8.0,10.0,12.0,2.0,9.0,4.0,1.0,0.0,0.0,,M Oliver,0.0,4.0,5.0,40.0,34.78260869565217,D
640,Premier League,2022-23,2023-05-02,20:00:00,20,32,3.0,1.0,16.0,7.0,10.0,4.0,10.0,10.0,7.0,2.0,0.0,2.0,0.0,0.0,,R Jones,2.0,4.0,2.0,62.5,57.14285714285714,H
641,Premier League,2022-23,2023-05-03,20:00:00,22,21,1.0,0.0,15.0,9.0,3.0,3.0,10.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,,S Attwell,1.0,1.0,0.0,20.0,33.33333333333333,H
642,Premier League,2022-23,2023-05-03,20:00:00,38,37,3.0,0.0,16.0,6.0,7.0,2.0,8.0,8.0,6.0,3.0,0.0,1.0,0.0,0.0,,J Brooks,3.0,3.0,1.0,43.75,33.33333333333333,H
643,Premier League,2022-23,2023-05-04,20:00:00,36,35,1.0,0.0,22.0,16.0,6.0,5.0,10.0,14.0,8.0,6.0,4.0,4.0,0.0,0.0,,A Marriner,1.0,1.0,8.0,27.27272727272727,31.25,H
644,Premier League,2022-23,2023-05-06,15:00:00,23,32,1.0,3.0,10.0,11.0,4.0,5.0,9.0,11.0,7.0,7.0,1.0,3.0,0.0,0.0,,J Brooks,-2.0,4.0,4.0,40.0,45.45454545454545,A
645,Premier League,2022-23,2023-05-06,15:00:00,38,25,2.0,1.0,18.0,4.0,6.0,2.0,3.0,16.0,10.0,1.0,0.0,3.0,0.0,0.0,,A Madley,1.0,3.0,3.0,33.33333333333333,50.0,H
646,Premier League,2022-23,2023-05-06,15:00:00,29,19,1.0,0.0,8.0,7.0,3.0,2.0,15.0,14.0,8.0,4.0,3.0,5.0,0.0,0.0,,D England,1.0,1.0,8.0,37.5,28.57142857142857,H
647,Premier League,2022-23,2023-05-06,15:00:00,26,24,1.0,0.0,6.0,16.0,2.0,3.0,20.0,9.0,5.0,6.0,3.0,3.0,0.0,0.0,,S Attwell,1.0,1.0,6.0,33.33333333333333,18.75,H
648,Premier League,2022-23,2023-05-06,17:30:00,22,34,1.0,0.0,15.0,5.0,5.0,1.0,19.0,10.0,7.0,3.0,4.0,2.0,0.0,0.0,,A Taylor,1.0,1.0,6.0,33.33333333333333,20.0,H
649,Premier League,2022-23,2023-05-07,16:30:00,27,20,0.0,2.0,12.0,10.0,5.0,6.0,16.0,12.0,9.0,4.0,2.0,1.0,0.0,0.0,,C Kavanagh,-2.0,2.0,3.0,41.66666666666667,60.0,A
650,Premier League,2022-23,2023-05-07,19:00:00,37,35,1.0,0.0,15.0,19.0,4.0,4.0,4.0,9.0,5.0,6.0,0.0,2.0,0.0,0.0,,P Bankes,1.0,1.0,2.0,26.666666666666668,21.052631578947366,H
651,Premier League,2022-23,2023-05-08,15:00:00,21,33,5.0,3.0,17.0,18.0,7.0,9.0,13.0,15.0,2.0,7.0,0.0,3.0,0.0,0.0,,R Jones,2.0,8.0,3.0,41.17647058823529,50.0,H
652,Premier League,2022-23,2023-05-08,17:30:00,36,31,1.0,5.0,23.0,10.0,5.0,5.0,11.0,13.0,15.0,1.0,1.0,5.0,0.0,0.0,,S Hooper,-4.0,6.0,6.0,21.73913043478261,50.0,A
653,Premier League,2022-23,2023-05-08,20:00:00,28,30,4.0,3.0,9.0,19.0,4.0,5.0,16.0,10.0,2.0,11.0,1.0,0.0,0.0,0.0,,M Oliver,1.0,7.0,1.0,44.44444444444444,26.31578947368421,H
654,Premier League,2022-23,2023-05-13,12:30:00,25,27,2.0,2.0,9.0,18.0,4.0,5.0,16.0,14.0,2.0,6.0,3.0,2.0,1.0,0.0,,S Hooper,0.0,4.0,6.0,44.44444444444444,27.77777777777778,D
655,Premier League,2022-23,2023-05-13,15:00:00,24,29,2.0,1.0,8.0,5.0,4.0,2.0,9.0,14.0,8.0,3.0,3.0,3.0,0.0,0.0,,P Bankes,1.0,3.0,6.0,50.0,40.0,H
656,Premier League,2022-23,2023-05-13,15:00:00,32,28,2.0,2.0,14.0,11.0,6.0,2.0,13.0,15.0,2.0,5.0,3.0,1.0,0.0,0.0,,P Tierney,0.0,4.0,4.0,42.857142857142854,18.181818181818183,D
657,Premier League,2022-23,2023-05-13,15:00:00,19,23,2.0,0.0,17.0,5.0,5.0,0.0,5.0,12.0,11.0,2.0,0.0,2.0,0.0,0.0,,M Salisbury,2.0,2.0,2.0,29.411764705882355,0.0,H
658,Premier League,2022-23,2023-05-13,15:00:00,35,26,2.0,0.0,27.0,5.0,9.0,0.0,9.0,9.0,11.0,7.0,3.0,2.0,0.0,0.0,,J Brooks,2.0,2.0,5.0,33.33333333333333,0.0,H
659,Premier League,2022-23,2023-05-13,15:00:00,30,21,0.0,2.0,5.0,9.0,1.0,4.0,17.0,12.0,1.0,8.0,2.0,0.0,0.0,0.0,,T Bramall,-2.0,2.0,2.0,20.0,44.44444444444444,A
660,Premier League,2022-23,2023-05-14,14:00:00,34,37,2.0,0.0,24.0,4.0,10.0,4.0,5.0,5.0,7.0,5.0,1.0,0.0,0.0,0.0,,M Oliver,2.0,2.0,1.0,41.66666666666667,100.0,H
661,Premier League,2022-23,2023-05-14,14:00:00,31,38,0.0,3.0,7.0,9.0,3.0,4.0,12.0,4.0,8.0,6.0,1.0,0.0,0.0,0.0,,A Taylor,-3.0,3.0,1.0,42.857142857142854,44.44444444444444,A
662,Premier League,2022-23,2023-05-14,16:30:00,20,36,0.0,3.0,14.0,12.0,2.0,6.0,13.0,17.0,5.0,2.0,1.0,2.0,0.0,0.0,,A Madley,-3.0,3.0,3.0,14.285714285714285,50.0,A
663,Premier League,2022-23,2023-05-15,20:00:00,33,22,0.0,3.0,4.0,16.0,4.0,5.0,11.0,17.0,4.0,4.0,2.0,1.0,0.0,0.0,,C Pawson,-3.0,3.0,3.0,100.0,31.25,A
664,Premier League,2022-23,2023-05-18,19:30:00,27,36,4.0,1.0,22.0,8.0,9.0,2.0,17.0,16.0,6.0,1.0,2.0,4.0,0.0,0.0,,R Jones,3.0,5.0,6.0,40.909090909090914,25.0,H
665,Premier League,2022-23,2023-05-20,12:30:00,29,34,1.0,3.0,22.0,11.0,8.0,4.0,11.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,,J Gillett,-2.0,4.0,2.0,36.36363636363637,36.36363636363637,A
666,Premier League,2022-23,2023-05-20,15:00:00,23,35,0.0,1.0,10.0,20.0,4.0,5.0,6.0,7.0,3.0,6.0,1.0,0.0,0.0,0.0,,C Kavanagh,-1.0,1.0,1.0,40.0,25.0,A
667,Premier League,2022-23,2023-05-20,15:00:00,21,19,2.0,2.0,11.0,11.0,4.0,5.0,13.0,12.0,7.0,4.0,3.0,0.0,0.0,0.0,,J Smith,0.0,4.0,3.0,36.36363636363637,45.45454545454545,D
668,Premier League,2022-23,2023-05-20,15:00:00,22,24,1.0,1.0,10.0,6.0,5.0,3.0,16.0,13.0,9.0,4.0,3.0,5.0,0.0,0.0,,J Brooks,0.0,2.0,8.0,50.0,50.0,D
669,Premier League,2022-23,2023-05-20,15:00:00,26,31,1.0,1.0,13.0,19.0,5.0,4.0,18.0,10.0,1.0,7.0,5.0,1.0,0.0,0.0,,D Coote,0.0,2.0,6.0,38.46153846153847,21.052631578947366,D
670,Premier League,2022-23,2023-05-20,17:30:00,28,20,1.0,0.0,6.0,11.0,2.0,3.0,11.0,12.0,3.0,6.0,3.0,2.0,0.0,0.0,,A Taylor,1.0,1.0,5.0,33.33333333333333,27.27272727272727,H
671,Premier League,2022-23,2023-05-21,13:30:00,37,25,3.0,1.0,19.0,12.0,9.0,3.0,6.0,11.0,9.0,5.0,1.0,3.0,0.0,0.0,,P Bankes,2.0,4.0,4.0,47.368421052631575,25.0,H
672,Premier League,2022-23,2023-05-21,14:00:00,36,30,3.0,1.0,26.0,5.0,8.0,1.0,8.0,9.0,4.0,3.0,2.0,5.0,0.0,0.0,,P Tierney,2.0,4.0,7.0,30.76923076923077,20.0,H
673,Premier League,2022-23,2023-05-21,16:00:00,38,32,1.0,0.0,15.0,13.0,2.0,6.0,12.0,9.0,5.0,2.0,0.0,2.0,0.0,0.0,,M Oliver,1.0,1.0,2.0,13.333333333333334,46.15384615384615,H
674,Premier League,2022-23,2023-05-22,20:00:00,27,33,0.0,0.0,23.0,1.0,4.0,1.0,9.0,5.0,12.0,1.0,2.0,0.0,0.0,0.0,,A Marriner,0.0,0.0,2.0,17.391304347826086,100.0,D
675,Premier League,2022-23,2023-05-24,20:00:00,36,38,1.0,1.0,20.0,13.0,7.0,4.0,16.0,11.0,5.0,1.0,2.0,1.0,0.0,0.0,,S Hooper,0.0,2.0,3.0,35.0,30.76923076923077,D
676,Premier League,2022-23,2023-05-25,20:00:00,35,32,4.0,1.0,18.0,14.0,9.0,5.0,12.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,,S Attwell,3.0,5.0,2.0,50.0,35.714285714285715,H
677,Premier League,2022-23,2023-05-28,16:30:00,20,26,5.0,0.0,14.0,6.0,8.0,0.0,8.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,,A Marriner,5.0,5.0,0.0,57.14285714285714,0.0,H
678,Premier League,2022-23,2023-05-28,16:30:00,24,36,2.0,1.0,12.0,8.0,5.0,4.0,15.0,16.0,4.0,3.0,4.0,4.0,0.0,0.0,,D Coote,1.0,3.0,8.0,41.66666666666667,50.0,H
679,Premier League,2022-23,2023-05-28,16:30:00,34,38,1.0,0.0,11.0,17.0,4.0,3.0,12.0,8.0,3.0,4.0,4.0,0.0,0.0,0.0,,J Brooks,1.0,1.0,4.0,36.36363636363637,17.647058823529413,H
680,Premier League,2022-23,2023-05-28,16:30:00,32,27,1.0,1.0,22.0,13.0,5.0,4.0,9.0,11.0,10.0,3.0,0.0,0.0,0.0,0.0,,J Gillett,0.0,2.0,0.0,22.727272727272727,30.76923076923077,D
681,Premier League,2022-23,2023-05-28,16:30:00,19,28,1.0,1.0,16.0,7.0,4.0,4.0,9.0,13.0,5.0,4.0,0.0,2.0,0.0,0.0,,T Bramall,0.0,2.0,2.0,25.0,57.14285714285714,D
682,Premier League,2022-23,2023-05-28,16:30:00,31,23,1.0,0.0,13.0,7.0,6.0,2.0,11.0,12.0,9.0,3.0,1.0,3.0,0.0,0.0,,S Attwell,1.0,1.0,4.0,46.15384615384615,28.57142857142857,H
683,Premier League,2022-23,2023-05-28,16:30:00,25,29,1.0,4.0,19.0,11.0,2.0,7.0,7.0,5.0,12.0,3.0,3.0,0.0,0.0,0.0,,A Taylor,-3.0,5.0,3.0,10.526315789473683,63.63636363636363,A
684,Premier League,2022-23,2023-05-28,16:30:00,33,37,2.0,1.0,13.0,16.0,4.0,3.0,8.0,10.0,3.0,5.0,1.0,1.0,0.0,0.0,,S Hooper,1.0,3.0,2.0,30.76923076923077,18.75,H
685,Premier League,2022-23,2023-05-28,16:30:00,35,21,2.0,1.0,21.0,10.0,8.0,3.0,14.0,10.0,5.0,4.0,1.0,2.0,0.0,0.0,,R Jones,1.0,3.0,3.0,38.095238095238095,30.0,H
686,Premier League,2022-23,2023-05-28,16:30:00,30,22,4.0,4.0,15.0,30.0,10.0,8.0,4.0,10.0,2.0,9.0,0.0,2.0,0.0,0.0,,D England,0.0,8.0,2.0,66.66666666666666,26.666666666666668,D
687,Ligue 1,2022-23,2022-08-05,20:00:00,39,40,2.0,1.0,11.0,8.0,6.0,4.0,10.0,18.0,4.0,3.0,1.0,6.0,1.0,1.0,,,1.0,3.0,9.0,54.54545454545454,50.0,H
688,Ligue 1,2022-23,2022-08-06,16:00:00,41,42,1.0,2.0,11.0,24.0,7.0,11.0,18.0,15.0,3.0,7.0,0.0,2.0,0.0,0.0,,,-1.0,3.0,2.0,63.63636363636363,45.83333333333333,A
689,Ligue 1,2022-23,2022-08-06,20:00:00,43,44,0.0,5.0,7.0,18.0,1.0,12.0,13.0,13.0,0.0,6.0,2.0,1.0,0.0,0.0,,,-5.0,5.0,3.0,14.285714285714285,66.66666666666666,A
690,Ligue 1,2022-23,2022-08-07,12:00:00,45,46,1.0,1.0,6.0,11.0,4.0,4.0,10.0,8.0,6.0,3.0,1.0,2.0,0.0,0.0,,,0.0,2.0,3.0,66.66666666666666,36.36363636363637,D
691,Ligue 1,2022-23,2022-08-07,14:00:00,47,48,0.0,0.0,16.0,14.0,6.0,4.0,15.0,13.0,3.0,6.0,3.0,3.0,0.0,0.0,,,0.0,0.0,6.0,37.5,28.57142857142857,D
692,Ligue 1,2022-23,2022-08-07,14:00:00,49,50,3.0,2.0,17.0,6.0,7.0,4.0,16.0,14.0,6.0,3.0,2.0,4.0,0.0,0.0,,,1.0,5.0,6.0,41.17647058823529,66.66666666666666,H
693,Ligue 1,2022-23,2022-08-07,14:00:00,51,52,4.0,1.0,16.0,10.0,7.0,2.0,10.0,9.0,7.0,2.0,2.0,1.0,0.0,0.0,,,3.0,5.0,3.0,43.75,20.0,H
694,Ligue 1,2022-23,2022-08-07,14:00:00,53,54,3.0,2.0,17.0,15.0,6.0,10.0,13.0,10.0,3.0,6.0,1.0,0.0,0.0,0.0,,,1.0,5.0,1.0,35.294117647058826,66.66666666666666,H
695,Ligue 1,2022-23,2022-08-07,16:05:00,55,56,0.0,1.0,21.0,8.0,6.0,2.0,11.0,5.0,7.0,2.0,3.0,1.0,0.0,0.0,,,-1.0,1.0,4.0,28.57142857142857,25.0,A
696,Ligue 1,2022-23,2022-08-07,19:45:00,57,58,4.0,1.0,16.0,16.0,6.0,6.0,14.0,10.0,6.0,7.0,2.0,0.0,0.0,0.0,,,3.0,5.0,2.0,37.5,37.5,H
697,Ligue 1,2022-23,2022-08-12,20:00:00,48,51,1.0,1.0,10.0,16.0,1.0,5.0,14.0,10.0,5.0,11.0,1.0,4.0,0.0,0.0,,,0.0,2.0,5.0,10.0,31.25,D
698,Ligue 1,2022-23,2022-08-13,16:00:00,42,55,1.0,1.0,12.0,24.0,4.0,8.0,6.0,11.0,1.0,6.0,0.0,3.0,1.0,0.0,,,0.0,2.0,4.0,33.33333333333333,33.33333333333333,D
699,Ligue 1,2022-23,2022-08-13,20:00:00,44,53,5.0,2.0,20.0,7.0,10.0,4.0,15.0,18.0,11.0,0.0,2.0,1.0,0.0,0.0,,,3.0,7.0,3.0,50.0,57.14285714285714,H
700,Ligue 1,2022-23,2022-08-14,14:00:00,40,49,0.0,0.0,9.0,12.0,2.0,3.0,16.0,18.0,1.0,3.0,5.0,2.0,0.0,0.0,,,0.0,0.0,7.0,22.22222222222222,25.0,D
701,Ligue 1,2022-23,2022-08-14,14:00:00,52,47,2.0,2.0,11.0,11.0,4.0,2.0,10.0,16.0,4.0,5.0,5.0,3.0,1.0,0.0,,,0.0,4.0,9.0,36.36363636363637,18.181818181818183,D
